ev_id,make,model,year,model_year,electric_type,range_miles,base_price,msrp,battery_kwh,seats,drive_type,county,city,state,postal_code,legislative_district,vin,dol_vehicle_id,base_msrp_range
159,Rivian,R1S,2020,2020,BEV,356,58878.94,58883.65,91.5,7,AWD,North Ashleybury County,South Jenna,MD,98726,VIN00000159,DOL000159,$45k-$60k
160,Chevrolet,Bolt EUV,2023,2023,BEV,388,64722.48,66277.83,67.9,5,RWD,Rayberg County,North Curtis,MA,99248,VIN00000160,DOL000160,$80k-$120k
161,Ford,Mustang Mach-E,2024,2024,BEV,397,107006.95,110129.44,60.9,5,RWD,Kathleenbury County,New Robert,MD,99878,VIN00000161,DOL000161,$60k-$80k
162,Chevrolet,Bolt EUV,2023,2023,BEV,348,82889.01,84170.43,49.4,4,AWD,Boydborough County,Wandabury,IL,98013,VIN00000162,DOL000162,$35k-$45k
163,Volkswagen,ID.4,2023,2023,BEV,308,88551.77,89098.56,87.7,5,RWD,Terrellberg County,Jamieland,NV,98255,VIN00000163,DOL000163,$80k-$120k
164,BMW,i4,2021,2021,BEV,217,100486.42,100490.4,93.6,5,AWD,Antonioport County,Lloydhaven,WA,98099,VIN00000164,DOL000164,$80k-$120k
165,Chevrolet,Bolt EUV,2020,2020,BEV,354,57696.19,59692.14,85.9,5,FWD,Port Dustinview County,Lake Zacharyton,TX,99355,VIN00000165,DOL000165,$60k-$80k
166,Lucid,Air,2020,2020,BEV,280,33588.08,35215.28,96.8,5,RWD,New Jodiview County,West Michael,VA,99239,VIN00000166,DOL000166,$35k-$45k
167,BMW,i4,2023,2023,BEV,242,38275.91,39027.11,76.5,5,FWD,West James County,Port Amy,WA,99796,VIN00000167,DOL000167,$80k-$120k
168,Nissan,Leaf,2021,2021,BEV,328,30498.26,30959.0,108.0,7,FWD,Holmesland County,West Moniqueport,CO,99600,VIN00000168,DOL000168,$35k-$45k
169,Tesla,Model Y,2024,2024,BEV,208,85217.52,87926.62,107.5,7,AWD,North Markbury County,Joneshaven,GA,98083,VIN00000169,DOL000169,$45k-$60k
170,Kia,Niro EV,2022,2022,BEV,296,62416.0,62731.33,53.9,5,FWD,Ashleyshire County,Hineschester,FL,99939,VIN00000170,DOL000170,$45k-$60k
171,Jeep,Wrangler 4xe,2024,2024,PHEV,31,72590.56,75214.61,19.2,4,AWD,Port Lauren County,West Michaelberg,NJ,98316,VIN00000171,DOL000171,$80k-$120k
172,Hyundai,Ioniq 6,2025,2025,BEV,316,79387.64,83024.09,42.1,7,RWD,East Carolmouth County,New Lindahaven,CO,98796,VIN00000172,DOL000172,$45k-$60k
173,Tesla,Model X,2021,2021,BEV,300,65950.88,67837.59,74.8,4,AWD,West Elizabethhaven County,North Steven,TX,98822,VIN00000173,DOL000173,$35k-$45k
174,Tesla,Model X,2022,2022,BEV,266,90216.75,92926.74,99.6,7,FWD,Lake Gwendolyntown County,Nicholasberg,MA,99892,VIN00000174,DOL000174,$80k-$120k
175,Tesla,Model 3,2024,2024,BEV,307,104752.26,105349.78,56.7,5,AWD,Port Samanthaburgh County,West Robert,NJ,98651,VIN00000175,DOL000175,$35k-$45k
176,Kia,EV6,2025,2025,BEV,255,45460.77,45952.34,60.0,5,RWD,Port Joseph County,Colemanmouth,WA,99940,VIN00000176,DOL000176,$45k-$60k
177,BMW,iX,2022,2022,BEV,274,61587.67,62871.74,91.4,5,FWD,North Eric County,Jennifermouth,OR,99862,VIN00000177,DOL000177,$45k-$60k
178,Tesla,Model 3,2025,2025,BEV,295,99885.77,104263.12,79.2,5,AWD,Bennettchester County,West Kenneth,IL,98494,VIN00000178,DOL000178,$60k-$80k
179,Toyota,RAV4 Prime,2020,2020,PHEV,42,108444.57,109739.64,18.2,5,FWD,Crystalburgh County,East Steven,MD,98168,VIN00000179,DOL000179,$80k-$120k
180,Ford,Mustang Mach-E,2024,2024,BEV,387,49052.96,50888.29,51.5,5,AWD,North Amy County,East Laurenland,MD,98768,VIN00000180,DOL000180,$45k-$60k
181,Lucid,Air,2022,2022,BEV,332,36009.04,36317.77,76.4,5,AWD,Port Katieport County,Banksshire,AZ,98915,VIN00000181,DOL000181,$80k-$120k
182,Kia,EV6,2021,2021,BEV,363,68473.4,69784.58,108.6,5,FWD,South Patriciatown County,East Kennethtown,WA,98271,VIN00000182,DOL000182,$35k-$45k
183,Tesla,Model S,2025,2025,BEV,222,57308.69,60077.48,65.9,5,AWD,Hardinmouth County,East Michaelhaven,TX,98156,VIN00000183,DOL000183,$45k-$60k
184,Rivian,R1T,2021,2021,BEV,272,52702.77,54283.33,40.9,5,AWD,Vanghaven County,Bakerberg,CO,99338,VIN00000184,DOL000184,$80k-$120k
185,Lucid,Air,2021,2021,BEV,304,88827.2,90110.95,95.9,4,AWD,Randybury County,South Lisaton,NV,98203,VIN00000185,DOL000185,$45k-$60k
186,BMW,i4,2023,2023,BEV,311,118546.91,120831.49,41.3,5,AWD,Merrittstad County,New Stephanieport,FL,99690,VIN00000186,DOL000186,$60k-$80k
187,Jeep,Grand Cherokee 4xe,2020,2020,PHEV,49,47302.57,48297.65,14.3,4,AWD,Catherineview County,Smithmouth,NV,98635,VIN00000187,DOL000187,$60k-$80k
188,Toyota,Prius Prime,2023,2023,PHEV,37,46270.72,47733.3,11.4,4,RWD,West Sharonmouth County,Youngborough,CO,99407,VIN00000188,DOL000188,$80k-$120k
189,Chevrolet,Bolt EUV,2024,2024,BEV,327,45118.35,45199.76,69.2,4,FWD,Lake Edwardview County,Kevinview,AZ,99161,VIN00000189,DOL000189,$60k-$80k
190,Ford,F-150 Lightning,2023,2023,BEV,206,34684.73,35142.85,103.9,4,RWD,West Jose County,Lake Jamesview,GA,98296,VIN00000190,DOL000190,$60k-$80k
191,Toyota,Prius Prime,2022,2022,PHEV,39,81465.15,84892.73,11.2,5,AWD,Ashleyborough County,Thomasstad,CO,99111,VIN00000191,DOL000191,$35k-$45k
192,Chevrolet,Bolt EV,2025,2025,BEV,175,73134.21,73537.06,108.4,4,RWD,Brownville County,West Timothytown,CA,99058,VIN00000192,DOL000192,$45k-$60k
193,Lucid,Air,2025,2025,BEV,293,78356.74,78563.24,91.4,5,RWD,East David County,Michaelland,MD,99139,VIN00000193,DOL000193,$45k-$60k
194,Jeep,Grand Cherokee 4xe,2021,2021,PHEV,34,100088.01,103046.16,16.9,5,RWD,Jackfort County,Coleview,MD,99179,VIN00000194,DOL000194,$35k-$45k
195,Ford,Mustang Mach-E,2024,2024,BEV,176,76428.4,76990.13,104.1,5,FWD,Snyderstad County,West Adrianaville,CA,99371,VIN00000195,DOL000195,$45k-$60k
196,Tesla,Model S,2023,2023,BEV,164,59497.46,60649.38,82.8,5,AWD,North Donald County,Davisland,FL,98195,VIN00000196,DOL000196,$35k-$45k
197,BMW,i4,2020,2020,BEV,398,102936.36,104073.09,118.6,5,AWD,Rayburgh County,North Deannaburgh,OR,99117,VIN00000197,DOL000197,$35k-$45k
198,Hyundai,Ioniq 6,2024,2024,BEV,265,116466.28,121524.29,119.1,5,FWD,Lake Wendyland County,South Beckyborough,MA,99036,VIN00000198,DOL000198,$35k-$45k
199,Toyota,RAV4 Prime,2025,2025,PHEV,28,60075.35,60690.33,15.7,5,RWD,New Austin County,South Caitlin,CO,98884,VIN00000199,DOL000199,$45k-$60k
200,Tesla,Model X,2020,2020,BEV,339,103934.98,104862.27,47.2,7,RWD,Zacharyview County,Lanemouth,VA,99099,VIN00000200,DOL000200,$60k-$80k
201,Hyundai,Ioniq 6,2025,2025,BEV,152,32941.43,33261.95,52.5,5,AWD,Jamesside County,Castanedabury,NJ,99910,VIN00000201,DOL000201,$35k-$45k
202,Toyota,RAV4 Prime,2021,2021,PHEV,37,71795.56,73608.4,18.6,5,RWD,New Ericview County,North Patrickhaven,MA,99735,VIN00000202,DOL000202,$60k-$80k
203,Volkswagen,ID.4,2023,2023,BEV,323,51483.83,52033.72,94.1,5,RWD,Barrettstad County,Higginshaven,NV,99249,VIN00000203,DOL000203,$80k-$120k
204,Tesla,Model Y,2023,2023,BEV,289,116966.25,117016.75,72.2,5,RWD,South Christopherfort County,North Martinmouth,NY,98851,VIN00000204,DOL000204,$45k-$60k
205,Jeep,Wrangler 4xe,2023,2023,PHEV,41,61778.74,63029.63,18.6,5,RWD,New Amy County,Stevensborough,MD,99915,VIN00000205,DOL000205,$60k-$80k
206,Chevrolet,Bolt EV,2021,2021,BEV,224,101534.24,105854.55,116.5,5,FWD,New Donaldland County,Ericksonchester,MA,99274,VIN00000206,DOL000206,$45k-$60k
207,BMW,i4,2020,2020,BEV,238,55312.38,56980.68,84.6,5,FWD,South Johnville County,Mariaport,GA,98831,VIN00000207,DOL000207,$80k-$120k
208,Rivian,R1T,2024,2024,BEV,399,80011.14,81096.07,49.5,7,FWD,Julieburgh County,Novakstad,NV,98295,VIN00000208,DOL000208,$60k-$80k
209,Hyundai,Ioniq 5,2022,2022,BEV,271,87957.55,88886.67,41.8,5,RWD,New Chad County,East John,NY,99183,VIN00000209,DOL000209,$60k-$80k
210,Kia,EV6,2023,2023,BEV,245,34790.56,36153.59,89.0,5,RWD,Bryanside County,Ariasbury,FL,98273,VIN00000210,DOL000210,$35k-$45k
211,Volkswagen,ID.4,2022,2022,BEV,265,56937.04,56990.19,44.9,5,FWD,Port Daniellemouth County,Port Rachel,MA,99213,VIN00000211,DOL000211,$60k-$80k
212,Chevrolet,Bolt EUV,2020,2020,BEV,405,79160.25,79610.67,104.2,5,AWD,Hunttown County,Youngburgh,OR,99399,VIN00000212,DOL000212,$35k-$45k
213,BMW,iX,2020,2020,BEV,225,98147.95,100732.37,77.3,5,FWD,North Jeremy County,North Johnburgh,MD,99060,VIN00000213,DOL000213,$80k-$120k
214,Volkswagen,ID.4,2022,2022,BEV,367,41430.58,42990.93,56.0,7,AWD,Donaldview County,Keithton,NY,99046,VIN00000214,DOL000214,$45k-$60k
215,Kia,Niro EV,2022,2022,BEV,392,94191.74,94999.89,117.7,5,FWD,Karenview County,Jesusfurt,MA,98957,VIN00000215,DOL000215,$60k-$80k
216,Tesla,Model Y,2022,2022,BEV,277,97460.58,101917.92,49.0,5,RWD,Dominguezview County,Bellton,NV,98211,VIN00000216,DOL000216,$45k-$60k
217,BMW,i4,2023,2023,BEV,282,31285.51,31609.97,113.3,4,AWD,West Anna County,Vanessafort,OR,98238,VIN00000217,DOL000217,$45k-$60k
218,Chevrolet,Bolt EV,2022,2022,BEV,305,58065.17,59469.35,97.5,5,RWD,Petersonshire County,Andrewberg,MA,99978,VIN00000218,DOL000218,$45k-$60k
219,Toyota,RAV4 Prime,2023,2023,PHEV,45,80607.77,84095.88,18.9,5,FWD,Hayesmouth County,Hartmanland,CO,99556,VIN00000219,DOL000219,$35k-$45k
220,Jeep,Wrangler 4xe,2023,2023,PHEV,45,37875.15,38159.58,15.3,5,RWD,East Maryberg County,Berryfort,AZ,99073,VIN00000220,DOL000220,$60k-$80k
221,Rivian,R1S,2021,2021,BEV,361,91650.76,95143.83,43.7,4,FWD,South Shane County,Stanleyport,NY,98096,VIN00000221,DOL000221,$35k-$45k
222,Tesla,Model 3,2020,2020,BEV,381,65839.66,67841.63,107.6,4,AWD,West Cody County,East Katherine,WA,98215,VIN00000222,DOL000222,$35k-$45k
223,BMW,i4,2024,2024,BEV,293,72862.47,73978.22,61.8,5,RWD,Walkerton County,Maryton,NJ,98521,VIN00000223,DOL000223,$80k-$120k
224,BMW,i4,2022,2022,BEV,170,110818.3,112393.78,44.8,5,FWD,South Kaitlin County,Kristitown,MD,99911,VIN00000224,DOL000224,$35k-$45k
225,Jeep,Grand Cherokee 4xe,2023,2023,PHEV,45,78117.45,78642.47,15.8,4,FWD,Ayalaside County,Camposmouth,AZ,99418,VIN00000225,DOL000225,$35k-$45k
226,Ford,F-150 Lightning,2025,2025,BEV,364,79885.12,81199.2,82.5,5,RWD,New Donaldmouth County,Lake Jonathanberg,MA,98238,VIN00000226,DOL000226,$45k-$60k
227,Tesla,Model 3,2021,2021,BEV,196,34913.34,35973.69,105.6,5,FWD,South Brendachester County,West Michaelmouth,TX,99436,VIN00000227,DOL000227,$60k-$80k
228,Kia,Niro EV,2024,2024,BEV,253,99732.45,104252.81,76.0,5,AWD,East Scott County,Shaunberg,WA,99408,VIN00000228,DOL000228,$45k-$60k
229,Jeep,Wrangler 4xe,2021,2021,PHEV,49,33095.62,33999.98,10.2,5,RWD,North Cynthia County,North Felicia,MA,99436,VIN00000229,DOL000229,$35k-$45k
230,Jeep,Wrangler 4xe,2021,2021,PHEV,45,102752.54,106334.48,17.2,7,RWD,North Tracyfort County,Christyside,IL,99687,VIN00000230,DOL000230,$60k-$80k
231,Ford,Mustang Mach-E,2022,2022,BEV,252,115555.66,119455.6,49.4,5,FWD,Lowerytown County,Judithbury,OR,99617,VIN00000231,DOL000231,$80k-$120k
232,Chevrolet,Bolt EUV,2024,2024,BEV,220,79162.88,82297.22,97.0,4,FWD,Beltranburgh County,Jonesfurt,AZ,99471,VIN00000232,DOL000232,$45k-$60k
233,Volkswagen,ID.4,2020,2020,BEV,170,56639.78,58984.26,104.2,4,AWD,West Brianna County,New Mauricefurt,WA,99336,VIN00000233,DOL000233,$80k-$120k
234,Hyundai,Ioniq 5,2020,2020,BEV,373,36771.3,37109.69,53.7,7,FWD,Port Henry County,East Thomas,CA,98899,VIN00000234,DOL000234,$35k-$45k
235,Tesla,Model S,2020,2020,BEV,337,80788.46,84762.83,103.8,4,FWD,Leeside County,Shariside,VA,98825,VIN00000235,DOL000235,$45k-$60k
236,Hyundai,Ioniq 5,2021,2021,BEV,160,28636.76,29158.99,47.5,7,AWD,East Kevinland County,Masonbury,WA,99979,VIN00000236,DOL000236,$80k-$120k
237,BMW,iX,2023,2023,BEV,270,89776.71,90680.5,65.3,5,AWD,North Sean County,Williamsstad,WA,98972,VIN00000237,DOL000237,$35k-$45k
238,Jeep,Wrangler 4xe,2020,2020,PHEV,49,44051.25,46181.44,13.0,7,AWD,Robinville County,Port Jamesburgh,WA,98530,VIN00000238,DOL000238,$80k-$120k
239,Toyota,Prius Prime,2021,2021,PHEV,45,107964.5,109537.54,13.6,4,AWD,West David County,Carpenterhaven,MA,99420,VIN00000239,DOL000239,$80k-$120k
240,Jeep,Wrangler 4xe,2020,2020,PHEV,25,96749.62,99672.85,10.7,5,FWD,Lake Donaldfurt County,Youngshire,MA,99618,VIN00000240,DOL000240,$35k-$45k
241,Hyundai,Ioniq 6,2024,2024,BEV,293,44096.41,45674.36,51.5,7,RWD,Williehaven County,Brianfurt,NV,99187,VIN00000241,DOL000241,$45k-$60k
242,BMW,i4,2021,2021,BEV,375,31895.38,32316.53,58.9,4,RWD,Vargasport County,Carpenterport,VA,99389,VIN00000242,DOL000242,$80k-$120k
243,Rivian,R1T,2022,2022,BEV,231,109046.27,111508.69,112.5,5,FWD,Teresahaven County,West John,NY,98172,VIN00000243,DOL000243,$60k-$80k
244,BMW,i4,2023,2023,BEV,392,88712.86,90781.15,57.1,5,AWD,South Sarah County,Ruiztown,NY,99295,VIN00000244,DOL000244,$60k-$80k
245,Rivian,R1S,2024,2024,BEV,241,68162.62,69996.74,119.5,4,AWD,Lake Rachelfort County,Ingrammouth,IL,99990,VIN00000245,DOL000245,$45k-$60k
246,Hyundai,Ioniq 5,2024,2024,BEV,208,86455.37,87197.67,118.7,5,FWD,Hillmouth County,North Brian,CO,99831,VIN00000246,DOL000246,$35k-$45k
247,Jeep,Grand Cherokee 4xe,2024,2024,PHEV,28,93717.46,94185.28,18.6,4,FWD,East Brandy County,West Catherinemouth,FL,99721,VIN00000247,DOL000247,$80k-$120k
248,Tesla,Model S,2024,2024,BEV,310,106470.28,106594.37,80.2,7,FWD,Rachelbury County,New Matthew,MA,98644,VIN00000248,DOL000248,$60k-$80k
249,Hyundai,Ioniq 6,2020,2020,BEV,355,114428.66,115672.4,41.5,7,FWD,Maryton County,Lake Emilyshire,TX,98130,VIN00000249,DOL000249,$35k-$45k
250,Tesla,Model 3,2024,2024,BEV,347,100192.16,102918.53,40.6,5,AWD,South Danielborough County,Christinefort,CA,99324,VIN00000250,DOL000250,$60k-$80k
251,Hyundai,Ioniq 6,2025,2025,BEV,404,119173.54,124374.84,115.3,4,RWD,New Theresabury County,Mooreberg,FL,99488,VIN00000251,DOL000251,$45k-$60k
252,Ford,F-150 Lightning,2020,2020,BEV,315,41958.27,42001.18,119.0,7,FWD,Kennethfurt County,Pattersonstad,NV,99325,VIN00000252,DOL000252,$60k-$80k
253,Ford,Mustang Mach-E,2021,2021,BEV,285,43708.85,45539.31,84.3,5,AWD,Rebeccachester County,Kellyburgh,VA,99177,VIN00000253,DOL000253,$60k-$80k
254,Lucid,Air,2024,2024,BEV,375,100696.35,105107.51,78.3,4,FWD,Wilsonbury County,Brianville,MA,99918,VIN00000254,DOL000254,$45k-$60k
255,BMW,i4,2023,2023,BEV,207,91676.22,91951.61,43.5,5,FWD,Gabrielaville County,Shaneport,AZ,98478,VIN00000255,DOL000255,$80k-$120k
256,Hyundai,Ioniq 6,2020,2020,BEV,212,48970.58,50938.65,109.4,5,AWD,Pinedashire County,East Lawrence,TX,98442,VIN00000256,DOL000256,$60k-$80k
257,Nissan,Leaf,2023,2023,BEV,300,56468.13,57166.43,90.5,7,RWD,Port Carolyn County,Reneechester,GA,98581,VIN00000257,DOL000257,$35k-$45k
258,BMW,i4,2023,2023,BEV,354,58645.03,59148.5,70.1,4,FWD,West Gregory County,North Adrian,CO,98570,VIN00000258,DOL000258,$60k-$80k
259,Tesla,Model Y,2025,2025,BEV,348,57121.92,58355.08,87.7,5,FWD,West Jenniferland County,Kramerbury,FL,99193,VIN00000259,DOL000259,$80k-$120k
260,Hyundai,Ioniq 5,2021,2021,BEV,338,38821.49,39304.08,49.7,4,FWD,Joshuaville County,Johnsonborough,CO,98837,VIN00000260,DOL000260,$80k-$120k
261,Volkswagen,ID.4,2023,2023,BEV,385,39656.42,41451.17,62.3,5,AWD,Bakerside County,Lake Angelaberg,OR,99440,VIN00000261,DOL000261,$35k-$45k
262,Toyota,Prius Prime,2023,2023,PHEV,29,74720.27,78147.29,11.8,5,FWD,South Lisa County,Walterfurt,MD,99100,VIN00000262,DOL000262,$60k-$80k
263,Jeep,Wrangler 4xe,2022,2022,PHEV,38,107788.53,112682.44,15.8,5,FWD,East Bryan County,Cervantesberg,AZ,99880,VIN00000263,DOL000263,$45k-$60k
264,Jeep,Grand Cherokee 4xe,2025,2025,PHEV,39,66836.17,68841.19,18.7,5,RWD,Davischester County,Brownstad,TX,98187,VIN00000264,DOL000264,$35k-$45k
265,Jeep,Wrangler 4xe,2020,2020,PHEV,45,107719.58,113049.43,19.9,5,FWD,West Alyssa County,Garciabury,NV,98773,VIN00000265,DOL000265,$60k-$80k
266,Hyundai,Ioniq 5,2020,2020,BEV,202,94397.0,96976.73,67.1,5,FWD,South Rogerborough County,Lake Miguel,FL,98331,VIN00000266,DOL000266,$80k-$120k
267,Jeep,Grand Cherokee 4xe,2025,2025,PHEV,37,113151.37,116346.0,16.2,7,RWD,Davidton County,North Wendyberg,IL,99583,VIN00000267,DOL000267,$35k-$45k
268,Ford,Mustang Mach-E,2024,2024,BEV,403,54605.04,56426.91,59.0,4,RWD,Mooreborough County,North Richardfort,MA,99744,VIN00000268,DOL000268,$80k-$120k
269,Tesla,Model Y,2021,2021,BEV,337,32195.25,33096.56,99.7,5,FWD,North Jeremiahbury County,Jessicamouth,VA,98491,VIN00000269,DOL000269,$60k-$80k
270,Jeep,Wrangler 4xe,2023,2023,PHEV,47,74906.41,75673.12,19.0,4,AWD,Ramirezburgh County,North Madison,WA,98221,VIN00000270,DOL000270,$45k-$60k
271,Tesla,Model 3,2022,2022,BEV,350,56894.91,58983.39,86.2,4,FWD,Manningmouth County,Grantburgh,NJ,98273,VIN00000271,DOL000271,$60k-$80k
272,Kia,EV6,2025,2025,BEV,224,54335.43,56894.68,50.9,5,RWD,South Jeffrey County,Aaronside,WA,98784,VIN00000272,DOL000272,$60k-$80k
273,Tesla,Model 3,2024,2024,BEV,230,116218.3,117964.21,75.8,5,AWD,Robertside County,New Garrettton,NJ,98957,VIN00000273,DOL000273,$35k-$45k
274,Hyundai,Ioniq 5,2025,2025,BEV,301,59475.88,61064.2,51.7,4,RWD,Wesleyhaven County,West Matthew,MD,98348,VIN00000274,DOL000274,$35k-$45k
275,Jeep,Grand Cherokee 4xe,2025,2025,PHEV,50,31132.65,31440.83,18.8,5,FWD,West Vernon County,Littlemouth,TX,98387,VIN00000275,DOL000275,$35k-$45k
276,Hyundai,Ioniq 6,2022,2022,BEV,213,34822.73,36068.58,61.9,7,FWD,East James County,Erinland,TX,99669,VIN00000276,DOL000276,$45k-$60k
277,Chevrolet,Bolt EUV,2025,2025,BEV,397,37739.43,38730.07,74.1,7,RWD,South Davidview County,Richardview,IL,99972,VIN00000277,DOL000277,$45k-$60k
278,Lucid,Air,2025,2025,BEV,342,54738.13,55644.54,70.7,7,FWD,Andreachester County,East Jacqueline,AZ,98445,VIN00000278,DOL000278,$35k-$45k
279,Toyota,RAV4 Prime,2024,2024,PHEV,36,36056.74,36162.02,13.5,7,AWD,West Melissaview County,South Darrellbury,IL,98086,VIN00000279,DOL000279,$60k-$80k
280,Chevrolet,Bolt EUV,2020,2020,BEV,290,95705.83,99660.02,42.5,5,AWD,Jenniferland County,Courtneyland,TX,99045,VIN00000280,DOL000280,$60k-$80k
281,Volkswagen,ID.4,2025,2025,BEV,374,61855.24,63143.18,82.2,5,FWD,Hillchester County,Kennedyhaven,MD,98910,VIN00000281,DOL000281,$35k-$45k
282,Tesla,Model S,2024,2024,BEV,176,114421.78,117002.44,42.7,5,FWD,Christopherstad County,East Josephbury,AZ,99164,VIN00000282,DOL000282,$60k-$80k
283,Jeep,Wrangler 4xe,2020,2020,PHEV,27,50349.34,50428.79,12.3,7,RWD,South Jennifer County,East Nicole,MA,98736,VIN00000283,DOL000283,$80k-$120k
284,Ford,Mustang Mach-E,2022,2022,BEV,360,59748.39,62236.23,99.9,5,FWD,Gibsonburgh County,North Kendra,VA,98826,VIN00000284,DOL000284,$45k-$60k
285,Rivian,R1T,2023,2023,BEV,199,71013.41,74472.59,52.8,4,RWD,Omarburgh County,Rachelport,MD,98426,VIN00000285,DOL000285,$60k-$80k
286,BMW,iX,2021,2021,BEV,359,48115.18,48200.24,97.5,4,AWD,Staceyshire County,Lopezfort,VA,98462,VIN00000286,DOL000286,$80k-$120k
287,Nissan,Leaf,2024,2024,BEV,370,59037.2,61249.87,76.4,5,RWD,Lake Kevinview County,Julieville,CA,98811,VIN00000287,DOL000287,$35k-$45k
288,BMW,i4,2025,2025,BEV,398,40407.43,42389.67,42.4,7,AWD,Tonyabury County,Joannaside,NV,99577,VIN00000288,DOL000288,$60k-$80k
289,Lucid,Air,2021,2021,BEV,178,64297.1,64985.28,57.2,7,RWD,Davisshire County,East Elizabethville,MD,98303,VIN00000289,DOL000289,$35k-$45k
290,Hyundai,Ioniq 6,2025,2025,BEV,275,38674.62,39553.16,119.8,5,FWD,Allenborough County,New Michaeltown,NJ,98250,VIN00000290,DOL000290,$60k-$80k
291,Toyota,RAV4 Prime,2020,2020,PHEV,38,75039.54,78757.99,16.7,4,AWD,Curtisland County,Jeffersonburgh,NV,98504,VIN00000291,DOL000291,$35k-$45k
292,Jeep,Wrangler 4xe,2025,2025,PHEV,34,46234.99,46523.35,13.9,4,RWD,South Amanda County,Bryanmouth,NJ,98933,VIN00000292,DOL000292,$35k-$45k
293,Tesla,Model X,2024,2024,BEV,179,104741.06,106111.36,62.0,7,AWD,Allenview County,North Jessica,NJ,99318,VIN00000293,DOL000293,$35k-$45k
294,Kia,EV6,2022,2022,BEV,359,31676.31,32428.6,44.0,5,RWD,Martinborough County,North Jeffrey,FL,99591,VIN00000294,DOL000294,$60k-$80k
295,Tesla,Model X,2021,2021,BEV,289,53787.97,55131.39,82.6,4,AWD,East Victor County,North Jeremyhaven,MA,99632,VIN00000295,DOL000295,$45k-$60k
296,Jeep,Grand Cherokee 4xe,2021,2021,PHEV,39,90968.2,93446.78,16.7,5,FWD,South Kristenfurt County,Elliottchester,WA,98305,VIN00000296,DOL000296,$45k-$60k
297,Jeep,Wrangler 4xe,2020,2020,PHEV,33,66286.08,68197.2,14.3,5,RWD,Walkerville County,Rebeccaborough,IL,98126,VIN00000297,DOL000297,$80k-$120k
298,Chevrolet,Bolt EUV,2025,2025,BEV,361,95761.64,99895.66,55.0,7,AWD,West Donnafort County,Wagnerfort,OR,99010,VIN00000298,DOL000298,$35k-$45k
299,Toyota,Prius Prime,2025,2025,PHEV,33,73749.21,76213.99,17.9,7,AWD,Jonathanburgh County,Lake Johnland,NY,98815,VIN00000299,DOL000299,$35k-$45k
300,Lucid,Air,2024,2024,BEV,269,41486.62,43111.57,67.5,5,AWD,Lucaston County,Tammytown,CA,99482,VIN00000300,DOL000300,$60k-$80k
301,Chevrolet,Bolt EV,2022,2022,BEV,288,44216.06,45226.3,62.8,7,RWD,Adamston County,Riveraton,MD,98775,VIN00000301,DOL000301,$60k-$80k
302,Toyota,Prius Prime,2021,2021,PHEV,37,52353.57,53921.69,14.4,4,AWD,Port Zacharyshire County,Keithland,WA,99520,VIN00000302,DOL000302,$80k-$120k
303,Tesla,Model Y,2022,2022,BEV,316,95362.39,99614.48,81.5,5,RWD,Angelhaven County,West Carlabury,GA,98217,VIN00000303,DOL000303,$60k-$80k
304,Tesla,Model X,2021,2021,BEV,199,51573.92,53173.72,102.7,5,FWD,North Stephen County,Clarkmouth,MA,98472,VIN00000304,DOL000304,$60k-$80k
305,Hyundai,Ioniq 6,2024,2024,BEV,311,112346.61,115088.36,67.6,5,FWD,West Teresa County,Amychester,TX,99197,VIN00000305,DOL000305,$80k-$120k
306,Hyundai,Ioniq 6,2025,2025,BEV,298,51891.57,52465.95,61.2,4,RWD,East Carrieburgh County,East Abigail,GA,98729,VIN00000306,DOL000306,$80k-$120k
307,Ford,Mustang Mach-E,2023,2023,BEV,278,72251.64,74341.45,63.8,5,RWD,Shafferborough County,Stevenshire,MD,98018,VIN00000307,DOL000307,$80k-$120k
308,Kia,Niro EV,2020,2020,BEV,348,40712.09,40851.83,115.6,5,RWD,East Samanthaborough County,New Haley,OR,98279,VIN00000308,DOL000308,$80k-$120k
309,Chevrolet,Bolt EUV,2025,2025,BEV,160,28950.46,30275.04,81.9,4,AWD,Hoodland County,West Jose,CA,99622,VIN00000309,DOL000309,$60k-$80k
310,BMW,i4,2024,2024,BEV,378,68365.13,70880.89,72.8,5,FWD,Josephburgh County,Michelleburgh,GA,99889,VIN00000310,DOL000310,$80k-$120k
311,Toyota,Prius Prime,2023,2023,PHEV,28,29204.58,29368.74,14.2,5,FWD,Darlenestad County,Lake Veronicabury,NJ,99209,VIN00000311,DOL000311,$80k-$120k
312,Toyota,Prius Prime,2023,2023,PHEV,30,111594.77,113712.86,14.6,4,AWD,Haasstad County,Benjaminshire,CA,98518,VIN00000312,DOL000312,$60k-$80k
313,Ford,F-150 Lightning,2021,2021,BEV,368,78302.42,80639.34,58.3,4,RWD,Herrerabury County,Tatehaven,FL,99767,VIN00000313,DOL000313,$35k-$45k
314,Rivian,R1T,2021,2021,BEV,262,86866.87,88135.76,103.5,5,AWD,Kellyhaven County,South Sandra,NV,98571,VIN00000314,DOL000314,$45k-$60k
315,Kia,EV6,2021,2021,BEV,157,75515.19,79155.62,53.7,5,FWD,Melissabury County,Karenside,AZ,98621,VIN00000315,DOL000315,$60k-$80k
316,Tesla,Model Y,2024,2024,BEV,188,63943.4,65636.48,86.8,4,AWD,Jenniferberg County,Daniellemouth,NY,99499,VIN00000316,DOL000316,$45k-$60k
